fecha,teu_movilizados,tiempo_espera_h,buques_en_puerto,clima_codigo,turno
2023-06-23,10088,6.0035702813981,2,0,Mixto
2023-06-24,18989,13.14374878125339,8,0,Diurno
2023-06-25,4862,9.468782084767156,9,2,Diurno
2023-06-26,3151,11.907530808349021,10,2,Mixto
2023-06-27,4507,2.603990820190421,11,0,Mixto
2023-06-28,9426,5.386399976567217,2,0,Diurno
2023-06-29,10466,6.440597343172133,2,2,Mixto
2023-06-30,5697,13.04012740795893,9,2,Nocturno
2023-07-01,5419,10.301576026090622,3,2,Mixto
2023-07-02,17828,7.866698559812106,7,1,Nocturno
2023-07-03,10477,5.206749565082642,9,2,Nocturno
2023-07-04,16281,11.639294653994712,11,2,Diurno
2023-07-05,4525,13.436531050739763,7,1,Diurno
2023-07-06,4570,8.515375247780353,10,1,Diurno
2023-07-07,12309,1.6079715037170859,9,2,Mixto
2023-07-08,14327,4.8059228662044475,8,0,Diurno
2023-07-09,11761,11.4412954043099,6,1,Mixto
2023-07-10,18912,6.426430978336371,2,2,Nocturno
2023-07-11,11045,9.762844245416087,3,0,Mixto
2023-07-12,4930,8.343304527748629,3,0,Nocturno
2023-07-13,17488,13.70803842494839,2,2,Nocturno
2023-07-14,11991,5.2980238140107,6,2,Diurno
2023-07-15,8644,7.24481782451368,4,1,Diurno
2023-07-16,15249,1.9069166581934651,9,0,Mixto
2023-07-17,7466,12.269471416378742,3,0,Diurno
2023-07-18,4512,5.561507942759061,4,0,Nocturno
2023-07-19,15738,11.107075323385288,10,2,Mixto
2023-07-20,5009,1.0424421254650151,3,2,Mixto
2023-07-21,10338,13.14406584603962,10,2,Nocturno
2023-07-22,15079,14.607440213962963,10,0,Diurno
2023-07-23,6790,7.57945056430566,4,1,Mixto
2023-07-24,5405,7.756460633970768,6,0,Mixto
2023-07-25,17233,9.629118212817293,11,2,Mixto
2023-07-26,12165,14.651561181770695,3,0,Diurno
2023-07-27,9066,8.820113478320208,2,2,Mixto
2023-07-28,15642,2.033976524274882,4,0,Nocturno
2023-07-29,16032,8.91236885362252,9,0,Diurno
2023-07-30,9724,6.866668886743854,3,2,Nocturno
2023-07-31,11893,11.652030304934662,6,1,Mixto
2023-08-01,5859,5.246739857775935,5,0,Diurno
2023-08-02,14430,13.94250956756818,10,0,Mixto
2023-08-03,9150,12.20106342540634,11,2,Nocturno
2023-08-04,19073,5.5719376380434795,6,2,Mixto
2023-08-05,13735,5.9278647943667675,2,2,Diurno
2023-08-06,8932,8.249437460536933,8,0,Mixto
2023-08-07,17980,2.39430429862744,10,1,Nocturno
2023-08-08,19552,10.661655978521306,7,2,Diurno
2023-08-09,8065,9.528048682218039,11,2,Diurno
2023-08-10,17857,5.461881129037038,9,2,Diurno
2023-08-11,9649,9.932644863764237,10,0,Mixto
2023-08-12,14783,2.3754128587347365,8,0,Nocturno
2023-08-13,16008,14.328718884345182,6,1,Mixto
2023-08-14,11037,1.9376038181177142,4,1,Diurno
2023-08-15,4266,5.603748883308597,5,1,Diurno
2023-08-16,16004,14.587466501505824,5,1,Mixto
2023-08-17,5596,6.576966927609904,8,0,Nocturno
2023-08-18,4827,13.398419196740702,10,0,Nocturno
2023-08-19,17574,3.1125908759069185,3,1,Diurno
2023-08-20,15540,1.9343182602805966,11,2,Nocturno
2023-08-21,7686,2.5144118172868977,3,1,Mixto
2023-08-22,8993,14.60873506345155,5,0,Diurno
2023-08-23,9834,2.24287650037543,9,1,Mixto
2023-08-24,14520,10.124314843436364,11,1,Diurno
2023-08-25,9929,7.168393621596721,2,2,Diurno
2023-08-26,10974,13.0511626173479,7,1,Mixto
2023-08-27,4210,5.120376849386472,2,0,Diurno
2023-08-28,7362,1.4047720115333016,10,2,Nocturno
2023-08-29,15212,11.480401930771393,6,0,Diurno
2023-08-30,7792,9.242617498669656,4,2,Nocturno
2023-08-31,14624,7.08304309288682,2,1,Diurno
2023-09-01,5047,5.522223969376944,5,2,Nocturno
2023-09-02,4166,13.592115662264211,11,1,Nocturno
2023-09-03,5967,2.705194731002502,7,2,Mixto
2023-09-04,4959,2.978965322396522,9,1,Nocturno
2023-09-05,8048,1.2076053610348456,10,2,Diurno
2023-09-06,19321,2.0158904347278126,5,1,Mixto
2023-09-07,6141,13.001948722602766,6,0,Diurno
2023-09-08,6014,12.111096824947326,9,2,Diurno
2023-09-09,14287,2.4339033777932095,4,2,Mixto
2023-09-10,17033,11.91741468780338,5,0,Mixto
2023-09-11,3695,9.974691513846802,11,0,Diurno
2023-09-12,8959,6.424791329913088,7,2,Diurno
2023-09-13,9443,2.1788646563984813,6,0,Nocturno
2023-09-14,3444,9.432924049380759,9,0,Nocturno
2023-09-15,4817,12.755460908703167,11,0,Mixto
2023-09-16,7416,6.889932934707429,3,0,Nocturno
2023-09-17,6330,6.941426665160675,10,0,Diurno
2023-09-18,16507,12.57356354708536,2,1,Nocturno
2023-09-19,12943,3.948306064288583,3,0,Diurno
2023-09-20,19587,3.4145603757350065,9,0,Nocturno
2023-09-21,12293,10.738121960829698,9,1,Diurno
2023-09-22,18831,10.190509318707687,9,0,Mixto
2023-09-23,4638,13.769769141692759,3,0,Diurno
2023-09-24,3544,5.67954594342568,9,2,Diurno
2023-09-25,10792,3.8280136433114267,6,2,Mixto
2023-09-26,16630,7.003614628660548,5,2,Diurno
2023-09-27,7831,6.3730642384138,3,1,Mixto
2023-09-28,12972,14.133328562871444,10,2,Diurno
2023-09-29,10774,13.846489178991346,4,0,Diurno
2023-09-30,17016,6.994094754701662,6,2,Diurno
2023-10-01,7914,6.774932168196806,5,0,Mixto
2023-10-02,5017,7.229899032353937,10,0,Nocturno
2023-10-03,3490,11.23253711588966,5,0,Nocturno
2023-10-04,6691,8.700841277344882,6,1,Mixto
2023-10-05,6018,5.030941286652251,9,1,Mixto
2023-10-06,11051,11.762214653757646,5,0,Diurno
2023-10-07,6060,13.653606193618748,3,0,Mixto
2023-10-08,16793,11.048607840492101,11,1,Mixto
2023-10-09,4692,3.725132195081668,3,2,Diurno
2023-10-10,16448,12.084830385333657,11,2,Nocturno
2023-10-11,17576,14.84531602201248,10,2,Diurno
2023-10-12,5426,10.59217187421495,11,2,Diurno
2023-10-13,3415,4.414406894145672,7,0,Nocturno
2023-10-14,11455,1.0776665205765454,2,2,Nocturno
2023-10-15,7044,6.3956860899130525,11,0,Diurno
2023-10-16,5705,7.583501302520237,3,0,Mixto
2023-10-17,19463,13.735162526360293,10,1,Mixto
2023-10-18,14988,9.67551636503402,9,2,Nocturno
2023-10-19,12453,4.942675979267084,10,2,Diurno
2023-10-20,17808,10.684225167958079,7,1,Mixto
2023-10-21,9892,2.2906489335608406,4,1,Diurno
2023-10-22,16690,3.988034055043309,5,0,Nocturno
2023-10-23,14011,11.422868910717142,8,2,Diurno
2023-10-24,6872,5.161217755491874,9,0,Nocturno
2023-10-25,19349,1.4359807940025238,11,2,Nocturno
2023-10-26,18941,7.954752499473176,10,2,Mixto
2023-10-27,3398,10.212700490153024,11,0,Nocturno
2023-10-28,15750,12.046284019257953,9,1,Nocturno
2023-10-29,4190,5.284446683726657,3,2,Mixto
2023-10-30,16470,6.9440508813244515,3,2,Mixto
2023-10-31,14848,8.791858763433604,6,1,Nocturno
2023-11-01,13047,2.045398061861316,3,1,Mixto
2023-11-02,13708,3.767011471220315,2,0,Diurno
2023-11-03,17670,6.169557651095998,11,0,Diurno
2023-11-04,13035,4.740480498015186,5,1,Nocturno
2023-11-05,15906,7.5216004853810965,2,0,Mixto
2023-11-06,8723,10.11026442108917,5,0,Diurno
2023-11-07,5399,8.555602664015613,5,0,Mixto
2023-11-08,3957,11.838915164589482,7,2,Diurno
2023-11-09,6785,9.768914939902404,11,2,Diurno
2023-11-10,14624,5.08676841638459,6,1,Nocturno
2023-11-11,19534,2.679567218799165,10,0,Mixto
2023-11-12,18744,9.955672575082414,11,2,Mixto
2023-11-13,17927,3.9673350867565422,9,2,Nocturno
2023-11-14,8139,5.461314105137092,7,0,Mixto
2023-11-15,7368,12.132831993477087,7,0,Mixto
2023-11-16,9467,4.078795353988534,7,0,Diurno
2023-11-17,16403,8.529694324022302,5,2,Diurno
2023-11-18,10373,2.3275425110149826,6,1,Mixto
2023-11-19,5830,6.831552857836464,5,2,Mixto
2023-11-20,7467,14.723879215814437,3,1,Mixto
2023-11-21,13814,14.36135949370117,6,2,Diurno
2023-11-22,8355,14.252320219745814,2,2,Diurno
2023-11-23,11609,9.332261452757537,10,0,Diurno
2023-11-24,13325,5.125707530826947,11,0,Nocturno
2023-11-25,8312,5.969323055087315,10,1,Nocturno
2023-11-26,6378,3.8846220299078693,10,2,Mixto
2023-11-27,13985,2.3663714425188886,3,2,Mixto
2023-11-28,7359,3.3639251482658583,4,1,Diurno
2023-11-29,6045,7.541659319403083,9,1,Mixto
2023-11-30,15376,1.3784249179081527,3,2,Nocturno
2023-12-01,17459,14.148747105906168,7,1,Nocturno
2023-12-02,18734,8.862722273347647,10,0,Mixto
2023-12-03,18863,3.4292837230205957,8,1,Diurno
2023-12-04,10998,6.828768931463154,4,2,Mixto
2023-12-05,15759,6.26801538437268,9,0,Nocturno
2023-12-06,5366,12.694896877032606,10,0,Mixto
2023-12-07,17440,2.6869279927715093,6,2,Nocturno
2023-12-08,14975,7.018189005735057,9,0,Diurno
2023-12-09,17586,10.958341084723006,9,0,Diurno
2023-12-10,9175,6.224645023267646,2,0,Diurno
2023-12-11,16295,6.006297542548434,3,0,Diurno
2023-12-12,11049,5.76613641091304,8,1,Diurno
2023-12-13,7578,11.668143899710838,2,1,Mixto
2023-12-14,5515,2.6702526511282834,5,0,Nocturno
2023-12-15,10061,12.993860187877477,8,2,Diurno
2023-12-16,11832,1.9923888978140023,11,2,Diurno
2023-12-17,19809,5.466057632519963,6,1,Nocturno
2023-12-18,10815,6.446645892881057,3,2,Mixto
2023-12-19,16267,6.510241501340061,4,1,Nocturno
2023-12-20,16584,3.627441104086498,9,1,Mixto
2023-12-21,16262,9.444223812988696,2,0,Nocturno
2023-12-22,5026,7.350010023366542,6,1,Mixto
2023-12-23,16999,8.946024792490997,4,1,Diurno
2023-12-24,16455,9.608807239566383,10,2,Mixto
2023-12-25,4184,3.678706302164085,7,2,Mixto
2023-12-26,13840,13.884078439479703,6,1,Nocturno
2023-12-27,8293,12.621321686009257,4,1,Diurno
2023-12-28,18213,12.597662351087633,5,0,Mixto
2023-12-29,17583,8.443153026632242,9,1,Nocturno
2023-12-30,5723,12.480753959640754,2,2,Nocturno
2023-12-31,6271,9.78478974337506,8,1,Nocturno
2024-01-01,10773,7.307768808011804,2,0,Nocturno
2024-01-02,5767,11.534448248603068,2,1,Diurno
2024-01-03,15839,9.399204874270282,5,2,Nocturno
2024-01-04,17585,1.0281909297790244,3,1,Mixto
2024-01-05,10886,14.958039132163115,2,0,Diurno
2024-01-06,14290,7.0179141918952235,9,2,Nocturno
2024-01-07,18601,9.004191649056997,11,1,Diurno
2024-01-08,7169,6.683102488392755,11,1,Diurno
2024-01-09,14671,2.4042334723346004,8,0,Nocturno
2024-01-10,16413,12.67614029512767,10,2,Diurno
2024-01-11,10488,10.555774809483001,3,1,Nocturno
2024-01-12,16697,12.599221812770468,11,0,Nocturno
2024-01-13,17886,7.775245967198938,11,2,Mixto
2024-01-14,17988,12.083900237831545,7,1,Diurno
2024-01-15,14224,12.168071054118101,4,1,Diurno
2024-01-16,17407,5.708147740907245,6,0,Diurno
2024-01-17,11031,1.0570244735663614,10,1,Diurno
2024-01-18,13102,13.037024046808348,4,2,Nocturno
2024-01-19,17261,3.5848654030473837,10,2,Nocturno
2024-01-20,4323,13.161985235747562,9,0,Mixto
2024-01-21,17271,9.656184405080896,11,1,Nocturno
2024-01-22,19586,9.88639523245239,10,2,Nocturno
2024-01-23,17770,4.4610571695839045,3,0,Diurno
2024-01-24,5648,6.63651336091535,5,0,Diurno
2024-01-25,10394,5.369286875202557,4,0,Nocturno
2024-01-26,6674,3.6648787875297613,7,1,Mixto
2024-01-27,16972,11.143088219445568,9,0,Mixto
2024-01-28,6894,2.3418071770917788,8,1,Mixto
2024-01-29,8103,8.167536942868598,3,0,Mixto
2024-01-30,11066,8.504117882945003,6,2,Diurno
2024-01-31,15862,14.375410629587881,5,1,Diurno
2024-02-01,19656,13.17148931242778,2,2,Mixto
2024-02-02,19057,7.8836424791770545,6,0,Mixto
2024-02-03,14499,12.818554642598814,6,1,Nocturno
2024-02-04,17293,12.068087800604543,6,2,Diurno
2024-02-05,7557,1.3905501754854157,4,1,Nocturno
2024-02-06,4485,13.90991910645754,2,0,Mixto
2024-02-07,15655,10.630666711066585,11,1,Mixto
2024-02-08,4608,10.407332907109948,8,1,Nocturno
2024-02-09,18274,10.988740803518581,10,1,Nocturno
2024-02-10,10592,4.14666623484925,11,1,Nocturno
2024-02-11,5440,1.408413600007002,7,0,Mixto
2024-02-12,12323,4.245807472928032,5,1,Diurno
2024-02-13,3451,12.124091194160505,6,0,Mixto
2024-02-14,5498,9.362412331521057,4,1,Nocturno
2024-02-15,19100,6.05790043431776,5,2,Mixto
2024-02-16,12847,4.38126970478402,11,1,Nocturno
2024-02-17,4679,12.197641883597512,4,0,Mixto
2024-02-18,19381,7.410169156874265,11,2,Diurno
2024-02-19,18965,9.564418897202813,8,2,Diurno
2024-02-20,6282,1.1759925524627894,5,2,Nocturno
2024-02-21,12302,7.0190481492404615,11,0,Diurno
2024-02-22,9129,1.2160825134672044,7,0,Mixto
2024-02-23,6684,12.02399672643027,9,2,Nocturno
2024-02-24,10574,4.489520928995267,9,0,Diurno
2024-02-25,17587,3.3397133771636405,7,2,Nocturno
2024-02-26,15584,13.969517657751188,10,1,Nocturno
2024-02-27,13786,1.2521071451901646,7,2,Mixto
2024-02-28,19218,3.7694939625332715,10,0,Mixto
2024-02-29,15094,4.366782849535362,7,2,Nocturno
2024-03-01,10130,12.519255166951089,10,2,Nocturno
2024-03-02,16633,10.94117425689223,9,1,Nocturno
2024-03-03,15364,14.54371860224857,8,0,Nocturno
2024-03-04,13074,10.728001156654138,9,2,Diurno
2024-03-05,6633,4.3084650074716935,5,0,Mixto
2024-03-06,16910,3.3357050135024635,8,0,Mixto
2024-03-07,17178,11.575679979086516,3,0,Nocturno
2024-03-08,8042,13.61264713588518,4,1,Diurno
2024-03-09,8069,13.763419738280353,4,0,Nocturno
2024-03-10,12817,11.795353255356915,6,0,Mixto
2024-03-11,8063,12.121125349790205,5,0,Diurno
2024-03-12,13484,10.273167471614144,2,1,Diurno
2024-03-13,15574,11.301579414313284,8,0,Nocturno
2024-03-14,13311,2.6246911258348753,11,0,Mixto
2024-03-15,18034,5.608907161129637,3,1,Diurno
2024-03-16,5228,7.4133834426460306,9,1,Diurno
2024-03-17,19542,10.30052297138402,5,2,Mixto
2024-03-18,10416,6.847543715674601,11,0,Diurno
2024-03-19,6822,6.249972293848083,6,2,Diurno
2024-03-20,19550,8.890357699546424,5,1,Nocturno
2024-03-21,16239,6.522004165276918,5,0,Diurno
2024-03-22,9360,2.0155728236465897,7,2,Diurno
2024-03-23,18808,14.571835687460222,6,1,Mixto
2024-03-24,10166,13.966268788658276,7,0,Mixto
2024-03-25,3246,1.5461227722372646,3,1,Mixto
2024-03-26,6839,8.408614485817163,2,2,Diurno
2024-03-27,18452,10.978835563334492,4,1,Diurno
2024-03-28,13589,9.538079654251103,11,2,Nocturno
2024-03-29,6485,5.947412931135955,9,1,Mixto
2024-03-30,11616,12.245853554911886,2,0,Nocturno
2024-03-31,9070,9.606460313718514,9,2,Mixto
2024-04-01,10500,4.3450242698599,3,1,Mixto
2024-04-02,16843,9.55725804462709,11,0,Nocturno
2024-04-03,14891,4.845397937565277,5,1,Mixto
2024-04-04,4968,9.341897877182419,4,0,Mixto
2024-04-05,13970,11.700457764310638,2,2,Mixto
2024-04-06,4031,5.23561668837683,9,0,Diurno
2024-04-07,17761,4.955304626269873,2,1,Mixto
2024-04-08,10943,11.173834511622559,8,1,Diurno
2024-04-09,4083,8.117180678115181,4,1,Mixto
2024-04-10,18673,2.9432081251063518,4,2,Mixto
2024-04-11,15951,8.639735907396513,10,1,Diurno
2024-04-12,11747,10.28492677264602,9,0,Nocturno
2024-04-13,19487,7.878420189683116,11,1,Diurno
2024-04-14,4235,9.738257462680597,4,1,Diurno
2024-04-15,14773,6.107960888747271,10,0,Diurno
2024-04-16,8255,13.28939528243581,7,1,Diurno
2024-04-17,17807,4.359502171361221,4,1,Nocturno
2024-04-18,4447,4.938833913586818,8,0,Diurno
2024-04-19,14260,11.83123767904327,5,2,Nocturno
2024-04-20,18437,1.8100178429025005,7,2,Mixto
2024-04-21,13644,14.823322733261413,3,0,Diurno
2024-04-22,11480,9.80621308304684,10,2,Mixto
2024-04-23,4900,12.304228113648792,4,0,Mixto
2024-04-24,7862,9.175213986017447,11,0,Nocturno
2024-04-25,13048,12.008619457907512,5,2,Mixto
2024-04-26,5373,7.078794570752056,10,2,Diurno
2024-04-27,11411,9.074394756573183,8,1,Nocturno
2024-04-28,4958,10.266942410672822,3,1,Diurno
2024-04-29,12062,13.626999170695646,2,0,Mixto
2024-04-30,14447,1.486816059410283,8,1,Mixto
2024-05-01,4168,2.524741397231276,3,1,Diurno
2024-05-02,16470,10.669045680394003,7,1,Mixto
2024-05-03,15339,5.8210740532844785,7,1,Diurno
2024-05-04,8915,10.488233790216125,6,1,Mixto
2024-05-05,14398,4.188324664050899,3,1,Diurno
2024-05-06,5065,9.795626568581467,10,0,Mixto
2024-05-07,4231,7.6936125478362705,2,2,Nocturno
2024-05-08,16249,2.7208588638263436,11,0,Nocturno
2024-05-09,4427,14.011979602548756,2,2,Mixto
2024-05-10,11534,12.090772474936436,3,0,Diurno
2024-05-11,11344,11.935048953808748,9,2,Diurno
2024-05-12,7974,10.756950982356063,6,1,Diurno
2024-05-13,19540,1.298875508174275,4,2,Diurno
2024-05-14,10084,8.064712173087061,5,0,Mixto
2024-05-15,3782,11.513448892070762,5,0,Mixto
2024-05-16,16997,4.034486235501966,10,0,Nocturno
2024-05-17,17671,9.61367980043153,6,1,Mixto
2024-05-18,8999,14.012760147761488,5,0,Nocturno
2024-05-19,7978,11.54104532139937,8,1,Mixto
2024-05-20,6592,8.666947267314203,7,1,Mixto
2024-05-21,19731,5.3389402635168,3,1,Mixto
2024-05-22,14075,9.911537917713893,5,0,Nocturno
2024-05-23,5535,11.00165292155649,4,2,Nocturno
2024-05-24,4675,9.928781573751888,10,1,Mixto
2024-05-25,17549,11.57586196586723,7,0,Mixto
2024-05-26,14136,4.909461016918944,3,2,Diurno
2024-05-27,17251,8.1093557065084,6,2,Nocturno
2024-05-28,8499,8.681402304687733,7,0,Nocturno
2024-05-29,12888,2.258390059176223,2,0,Mixto
2024-05-30,3723,3.4716220859826743,11,1,Nocturno
2024-05-31,13606,5.292716851601838,7,0,Mixto
2024-06-01,17465,1.6685858849960764,4,0,Diurno
2024-06-02,3905,4.2704492325276915,9,1,Mixto
2024-06-03,14847,8.310193353477581,6,0,Mixto
2024-06-04,12613,8.58442901758122,7,1,Diurno
2024-06-05,5124,4.4919803583912294,5,2,Mixto
2024-06-06,11185,14.25083507329006,2,1,Nocturno
2024-06-07,16644,7.5403317616039995,5,2,Mixto
2024-06-08,13933,9.92186791743915,11,2,Nocturno
2024-06-09,8660,1.4250734238058185,5,2,Diurno
2024-06-10,6034,6.58855000398427,5,1,Nocturno
2024-06-11,17001,8.589517064114185,4,2,Mixto
2024-06-12,12926,5.3715603094278634,4,1,Diurno
2024-06-13,19348,3.399207858883406,2,1,Diurno
2024-06-14,3453,3.816051016122466,9,1,Nocturno
2024-06-15,16141,7.531701359826543,8,1,Nocturno
2024-06-16,7607,1.9942243045047094,4,0,Nocturno
2024-06-17,12574,4.282453616484682,8,1,Diurno
2024-06-18,18814,11.07354442683325,10,2,Nocturno
2024-06-19,7876,4.006362093376446,8,0,Mixto
2024-06-20,19782,2.637088809622824,5,0,Diurno
2024-06-21,5039,2.1726561095680004,2,0,Mixto
2024-06-22,3271,14.84219544241602,10,1,Nocturno
2024-06-23,18520,2.216078870841823,9,0,Nocturno
2024-06-24,9440,7.068978622101935,4,2,Nocturno
2024-06-25,12603,8.155010525493374,11,0,Nocturno
2024-06-26,5912,14.504063157468444,10,0,Diurno
2024-06-27,5985,13.475389418538157,6,0,Mixto
2024-06-28,7631,4.327502765264099,5,2,Nocturno
2024-06-29,8873,2.1858166022447847,7,1,Nocturno
2024-06-30,9211,7.130979250603324,8,1,Diurno
2024-07-01,17168,2.412802966747551,7,1,Nocturno
2024-07-02,18106,13.195476991396552,10,2,Diurno
2024-07-03,16264,10.852849025350936,2,0,Mixto
2024-07-04,13298,14.213010406482427,5,2,Mixto
2024-07-05,16444,8.97232862579406,2,1,Diurno
2024-07-06,9766,6.101949225814074,11,2,Mixto
2024-07-07,6582,8.009066306624598,8,1,Nocturno
2024-07-08,19444,3.250879368783907,5,2,Mixto
2024-07-09,5436,7.482885864079324,2,2,Diurno
2024-07-10,4408,14.981908126820809,2,0,Mixto
2024-07-11,8538,10.667086187835274,9,0,Mixto
2024-07-12,12883,1.8729917651790415,5,2,Mixto
2024-07-13,19964,11.159343596693935,11,2,Diurno
2024-07-14,15254,2.409250143447646,4,0,Mixto
2024-07-15,13611,6.469024058158407,10,0,Mixto
2024-07-16,17940,12.007503535849523,3,2,Nocturno
2024-07-17,10870,2.79325838052434,6,2,Mixto
2024-07-18,13658,5.098407428206726,3,0,Nocturno
2024-07-19,19015,3.7336711907507762,4,1,Mixto
2024-07-20,3327,13.18134133980459,6,0,Mixto
2024-07-21,11726,3.0708313646666374,3,1,Diurno
2024-07-22,15733,8.500993243701158,8,1,Nocturno
2024-07-23,11912,4.854408465302284,3,2,Nocturno
2024-07-24,8852,8.101608102130108,11,1,Mixto
2024-07-25,9462,3.343097127765999,6,2,Nocturno
2024-07-26,16507,11.606070464254515,6,0,Diurno
2024-07-27,16648,10.003560130196094,4,2,Mixto
2024-07-28,6591,1.607967387098401,3,2,Mixto
2024-07-29,7185,14.265912732538748,9,1,Nocturno
2024-07-30,18536,13.501630156441228,7,2,Mixto
2024-07-31,11711,5.168887898773378,11,2,Diurno
2024-08-01,12036,5.086325790108348,6,1,Mixto
2024-08-02,14869,7.988488889439593,4,0,Mixto
2024-08-03,12598,9.667667400711759,11,0,Nocturno
2024-08-04,6776,5.07450309528954,2,0,Mixto
2024-08-05,13747,12.134938756199057,11,2,Mixto
2024-08-06,9462,2.098934150371629,6,0,Mixto
2024-08-07,18970,6.569704338108116,2,0,Nocturno
2024-08-08,12373,8.781327791049153,2,1,Diurno
2024-08-09,18215,12.195547734354756,4,0,Nocturno
2024-08-10,3527,13.205442113897433,3,2,Diurno
2024-08-11,5844,4.421698410126149,6,2,Mixto
2024-08-12,13509,4.3748992589472895,6,0,Nocturno
2024-08-13,17570,6.155702317395685,8,1,Diurno
2024-08-14,13476,6.9857780613878715,6,0,Nocturno
2024-08-15,9340,12.877645101403694,8,1,Diurno
2024-08-16,17484,1.1059960612953184,9,0,Diurno
2024-08-17,15165,10.58944096278357,2,2,Diurno
2024-08-18,14671,4.080823079886987,5,2,Mixto
2024-08-19,10408,13.353628227236971,2,0,Nocturno
2024-08-20,17619,5.442866015251133,7,0,Nocturno
2024-08-21,8304,8.525784725885062,5,1,Nocturno
2024-08-22,13618,5.606496187465017,10,2,Diurno
2024-08-23,10413,6.953938533673527,2,2,Diurno
2024-08-24,19489,8.311233095867198,8,0,Nocturno
2024-08-25,4045,11.465523150160498,9,1,Nocturno
2024-08-26,16159,2.6905921041736294,2,2,Diurno
2024-08-27,15561,5.9311774786530425,5,0,Nocturno
2024-08-28,7408,9.954918851697569,2,0,Nocturno
2024-08-29,6840,9.243200587405779,7,1,Diurno
2024-08-30,13073,11.931626449616784,4,0,Diurno
2024-08-31,10292,13.447040695773303,6,2,Diurno
2024-09-01,13257,2.317029648910226,2,2,Mixto
2024-09-02,9541,10.993783154344824,2,2,Mixto
2024-09-03,19203,4.976086076980348,8,1,Mixto
2024-09-04,19305,7.7394159558647235,7,1,Nocturno
2024-09-05,7512,9.788832640421889,10,0,Nocturno
2024-09-06,8583,3.1085430802835985,6,2,Mixto
2024-09-07,13051,5.852254596003208,2,1,Nocturno
2024-09-08,18285,14.665153239287655,9,1,Nocturno
2024-09-09,15594,2.9081587624925707,2,2,Diurno
2024-09-10,3631,2.166658986150618,2,1,Mixto
2024-09-11,7769,12.715176080154176,11,0,Nocturno
2024-09-12,15907,7.028893433200283,10,0,Diurno
2024-09-13,16294,10.447082210301676,8,1,Nocturno
2024-09-14,10520,5.280281917568867,6,0,Diurno
2024-09-15,13735,3.7780585072555612,6,0,Nocturno
2024-09-16,12604,3.974654859796349,11,1,Diurno
2024-09-17,7128,3.7382460600536387,9,1,Diurno
2024-09-18,10252,4.457605184230212,4,2,Nocturno
2024-09-19,15998,4.097085700583183,2,0,Nocturno
2024-09-20,14783,12.391768003838727,6,0,Nocturno
2024-09-21,16865,8.46611187205951,6,1,Mixto
2024-09-22,7100,5.151031040346191,8,2,Mixto
2024-09-23,3215,5.830784705061817,11,0,Mixto
2024-09-24,17581,14.409174205986474,9,0,Mixto
2024-09-25,9101,3.5741774690946606,8,1,Mixto
2024-09-26,8035,13.414558077831687,8,2,Diurno
2024-09-27,14901,11.31525489254349,10,0,Mixto
2024-09-28,6788,9.58833456479119,2,0,Nocturno
2024-09-29,5773,9.737295139423843,9,0,Diurno
2024-09-30,3601,6.9211587098268375,10,0,Mixto
2024-10-01,16376,7.14390944770506,3,2,Nocturno
2024-10-02,19561,12.14513999985111,5,1,Mixto
2024-10-03,8770,12.352081016315317,9,0,Mixto
2024-10-04,8805,8.996207315535903,9,2,Nocturno
2024-10-05,15118,11.760297383588112,4,0,Diurno
2024-10-06,18755,12.34075960127432,2,1,Mixto
2024-10-07,6674,5.649554721005632,8,1,Diurno
2024-10-08,16229,9.727021627628158,2,1,Diurno
2024-10-09,8558,7.101120019733823,8,0,Diurno
2024-10-10,15351,2.3735127835664738,9,1,Diurno
2024-10-11,17469,10.078519123502396,4,2,Mixto
2024-10-12,15851,9.224776461765998,11,2,Diurno
2024-10-13,16489,2.4363678868192356,3,0,Diurno
2024-10-14,6344,1.9913800440723552,5,1,Nocturno
2024-10-15,14230,4.494880762185123,2,0,Diurno
2024-10-16,10241,12.667816065059835,3,0,Diurno
2024-10-17,8680,1.8914752845641178,10,0,Mixto
2024-10-18,6280,7.445156478575365,9,0,Diurno
2024-10-19,6102,3.5065114257174455,10,2,Nocturno
2024-10-20,11376,4.549743060756629,2,0,Nocturno
2024-10-21,17443,11.778934577750228,11,0,Nocturno
2024-10-22,17030,12.908462961503941,7,0,Diurno
2024-10-23,13827,9.124038782089263,2,1,Nocturno
2024-10-24,18968,13.085412858412338,8,2,Mixto
2024-10-25,15153,12.996224692068264,11,0,Diurno
2024-10-26,10773,4.1012668453785555,6,0,Mixto
2024-10-27,6349,10.030245966961285,9,2,Diurno
2024-10-28,4786,11.896598534577084,7,1,Diurno
2024-10-29,9008,8.854759615253899,2,1,Mixto
2024-10-30,9719,12.280899018601342,8,1,Diurno
2024-10-31,5041,9.803642064194674,7,0,Mixto
2024-11-01,11603,4.982397884694874,4,0,Nocturno
2024-11-02,19898,10.598348090656817,9,0,Mixto
2024-11-03,4122,9.23199852133468,4,0,Diurno
2024-11-04,12661,9.749307656461209,9,2,Nocturno
2024-11-05,6602,2.3344833092812305,6,1,Diurno
2024-11-06,19172,2.7602967607668294,11,1,Diurno
2024-11-07,12710,12.405146920911356,4,1,Mixto
2024-11-08,6149,7.03779115968573,9,2,Nocturno
2024-11-09,4216,4.013881881804114,3,2,Nocturno
2024-11-10,17773,2.297461287180041,11,1,Mixto
