mmsi,timestamp,lat,lon,velocidad_kn,rumbo,tipo_buque
355123,2024-01-04 07:58:00,7.533726866527456,-79.14843488209952,9.00989975756658,354,Cargo
355123,2024-01-04 08:00:00,8.315496996171323,-80.06749755673917,,259,Cargo
344555,2024-01-04 08:02:00,9.138583575666768,-77.5026787850152,10.597316470151506,162,Other
311009,2024-01-04 08:04:00,9.24195320143326,-77.8145631831451,10.032986301640578,84,Passenger
371987,2024-01-04 08:06:00,8.570126636543765,-79.23164476047029,15.316165066427777,109,Tanker
311009,2024-01-04 08:08:00,9.416896733498504,-79.9856280731394,13.091655309101188,187,Cargo
311009,2024-01-04 08:10:00,8.824857337767053,-80.41094018529884,16.28993928855969,237,Passenger
344555,2024-01-04 08:12:00,8.319311004917521,-80.04449451775933,3.4613658411933166,35,Cargo
355123,2024-01-04 08:14:00,7.335926453683578,-78.89671257750186,7.655928074972367,357,Passenger
371987,2024-01-04 08:16:00,8.071963784472125,-78.05262296278255,13.384543398311443,211,Passenger
211888,2024-01-04 08:18:00,9.055852121508131,-79.40943488325803,13.094084588955818,312,Cargo
311009,2024-01-04 08:20:00,7.7091180001355255,-79.19805620565711,10.681701850032145,83,Other
311009,2024-01-04 08:22:00,8.445677862258004,-79.08018421614973,15.857619789056752,89,Cargo
344555,2024-01-04 08:24:00,9.45858625949048,-80.44727077605674,11.80437918418237,131,Passenger
311009,2024-01-04 08:26:00,7.4360598379400855,-79.96887702583174,21.13116834559926,306,Passenger
311009,2024-01-04 08:28:00,7.253643143786653,-78.99727363090182,12.406042615190291,83,Passenger
311009,2024-01-04 08:30:00,8.988991697103346,-79.66181968454363,9.488958921835728,105,Passenger
344555,2024-01-04 08:32:00,7.062304542805654,-78.93003116317885,18.27146739322797,179,Other
355123,2024-01-04 08:34:00,8.608139838564004,-80.17569974549635,12.080397190691212,202,Passenger
311009,2024-01-04 08:36:00,7.839362485012251,-78.09155414958181,14.46062528572492,326,Cargo
371987,2024-01-04 08:38:00,8.809534528220365,-78.14876665730509,8.16149280276893,310,Tanker
311009,2024-01-04 08:40:00,7.30063293084801,-78.49042286754353,13.4347529510572,107,Other
311009,2024-01-04 08:42:00,7.82510985575144,-78.905680418552,11.794104363011114,30,Passenger
371987,2024-01-04 08:44:00,7.042592259463974,-79.33034918362834,14.690435204465656,49,Tanker
344555,2024-01-04 08:46:00,7.58772748499116,-78.45203992523187,10.604900598140837,86,Tanker
211888,2024-01-04 08:48:00,8.208146630545258,-78.15454273790948,5.356565441622479,142,Other
371987,2024-01-04 08:50:00,7.444033531224468,-78.07422276278805,14.837217579805799,64,Other
211888,2024-01-04 08:52:00,8.4991388360516,-79.45725780759744,11.949824489836645,238,Tanker
355123,2024-01-04 08:54:00,7.29536655694883,-79.91815363479427,9.340501961471041,265,Passenger
355123,2024-01-04 08:56:00,8.863058872816286,-79.47450711922686,12.545942439198225,87,Other
311009,2024-01-04 08:58:00,9.304161912580376,-80.47682447493801,12.658901977505739,334,Cargo
311009,2024-01-04 09:00:00,7.964813665572273,-79.23031800453117,13.739862067344415,175,Tanker
344555,2024-01-04 09:02:00,8.320515168819574,-79.67955375316402,13.625581845717395,148,Other
211888,2024-01-04 09:04:00,8.221283406769743,-78.12988022537243,17.593104283203086,23,Other
355123,2024-01-04 09:06:00,8.963488682456747,-78.47556298031812,10.74008989401355,150,Passenger
355123,2024-01-04 09:08:00,9.485477574428012,-80.4220463868054,16.049017369919518,324,Cargo
311009,2024-01-04 09:10:00,8.839214948085093,-80.06713933493458,10.455993838710192,288,Other
311009,2024-01-04 09:12:00,7.536325572181304,-78.87342598284032,5.859258218108305,35,Cargo
344555,2024-01-04 09:14:00,8.740200379154956,-78.64570813846109,17.113834084341974,231,Tanker
311009,2024-01-04 09:16:00,8.539409986079562,-78.19336139907264,8.62058324472849,185,Tanker
311009,2024-01-04 09:18:00,7.525299714261127,-77.59514283694354,15.22563943641238,89,Tanker
344555,2024-01-04 09:20:00,7.6024045875562685,-78.39424083118308,12.317322364565873,321,Other
311009,2024-01-04 09:22:00,8.631967022272955,-78.86530950420104,12.895008163716014,225,Cargo
311009,2024-01-04 09:24:00,9.019546651429945,-79.2567240930504,16.482103355147846,286,Cargo
311009,2024-01-04 09:26:00,8.906010158818619,-78.2854211073854,3.2706810917269884,359,Other
211888,2024-01-04 09:28:00,8.516029726336882,-77.69574580968565,15.26505923649555,190,Cargo
355123,2024-01-04 09:30:00,9.343855718841093,-79.23127227272269,14.60886748113279,172,Tanker
371987,2024-01-04 09:32:00,8.827613840905945,-78.74610171485273,8.405072065973417,82,Tanker
355123,2024-01-04 09:34:00,8.354789890065241,-79.87889678734646,12.039057704526469,120,Other
211888,2024-01-04 09:36:00,9.04051248820691,-77.9275992880384,15.492491464873254,177,Passenger
371987,2024-01-04 09:38:00,7.726209948191639,-78.35941979660261,7.7219397627368345,322,Passenger
355123,2024-01-04 09:40:00,7.658731861751607,-79.43587828119335,11.222821418552574,198,Tanker
344555,2024-01-04 09:42:00,9.428637737848696,-77.87785693736026,16.385107712549935,342,Cargo
211888,2024-01-04 09:44:00,9.374554251281623,-77.58745892958744,6.358255408175431,228,Other
344555,2024-01-04 09:46:00,9.201290426877065,-79.63443997236227,13.060652476780211,128,Cargo
344555,2024-01-04 09:48:00,7.535922742270682,-79.94011146603053,13.10459622720926,241,Tanker
355123,2024-01-04 09:50:00,8.469222459367696,-78.00432349124677,12.827922750095883,326,Passenger
371987,2024-01-04 09:52:00,8.337625223054909,-78.7527089259753,7.025578034670284,341,Tanker
311009,2024-01-04 09:54:00,7.507771214309871,-77.84689521989266,11.78872878214743,82,Other
311009,2024-01-04 09:56:00,8.119470427291724,-79.45744632432863,12.051026673703014,349,Other
211888,2024-01-04 09:58:00,8.162864638622183,-78.75623770442655,11.306448375433675,136,Tanker
344555,2024-01-04 10:00:00,7.601556596753599,-78.76836421491586,15.205971269390211,98,Cargo
211888,2024-01-04 10:02:00,9.387202050956468,-79.93530448667907,11.9821998660664,162,Tanker
355123,2024-01-04 10:04:00,8.231787479104034,-77.52420491019066,12.86351477897588,140,Tanker
344555,2024-01-04 10:06:00,8.31222965910084,-78.50782212073727,6.460389111968249,153,Cargo
311009,2024-01-04 10:08:00,8.496447230338733,-78.50756393955773,8.371908305819618,172,Cargo
355123,2024-01-04 10:10:00,9.217381097647097,-79.60939108119578,9.346445607089622,178,Cargo
355123,2024-01-04 10:12:00,8.333274210640377,-78.54885325123125,9.678242520244456,347,Cargo
211888,2024-01-04 10:14:00,8.352414411350809,-78.00107182866104,12.07286262723491,152,Passenger
211888,2024-01-04 10:16:00,7.600483337732173,-78.05949246646735,8.454351590293157,55,Other
371987,2024-01-04 10:18:00,8.507042978357926,-77.74082492111383,7.064726673204816,294,Passenger
311009,2024-01-04 10:20:00,7.952873828968841,-80.05396565528275,12.425692965630146,130,Tanker
311009,2024-01-04 10:22:00,8.616953739613159,-79.95151770738089,11.747503276789299,52,Cargo
211888,2024-01-04 10:24:00,7.751865891322873,-78.36949384963359,13.186741014613887,61,Other
311009,2024-01-04 10:26:00,8.789320924348399,-78.07678404672232,20.584305810369337,225,Cargo
311009,2024-01-04 10:28:00,8.547256961140482,-78.47706979587619,6.923739761218474,104,Cargo
355123,2024-01-04 10:30:00,8.186209931315416,-80.07142547995869,12.130669179012035,194,Passenger
344555,2024-01-04 10:32:00,7.2416810843275545,-78.71515481553163,11.809509624100485,324,Tanker
344555,2024-01-04 10:34:00,8.5674204031531,-78.25485567198501,12.412219669519184,199,Tanker
371987,2024-01-04 10:36:00,9.148197396458404,-80.08905841696347,20.44613141643373,314,Tanker
344555,2024-01-04 10:38:00,7.427685989962927,-80.33249731087204,1.5789989337360186,165,Cargo
311009,2024-01-04 10:40:00,7.211798663319041,-79.73560596033546,10.422429182473207,215,Other
355123,2024-01-04 10:42:00,7.098921958804516,-80.22774457583542,11.966121937786887,286,Passenger
344555,2024-01-04 10:44:00,7.079546844522387,-80.05438186280522,14.06146412791458,304,Cargo
311009,2024-01-04 10:46:00,9.10517293344533,-79.88987803789804,14.785592497000941,216,Cargo
311009,2024-01-04 10:48:00,8.819037351197393,-78.9079245739413,5.068802913750124,37,Passenger
211888,2024-01-04 10:50:00,7.50574583726734,-80.03242425626657,11.249010906526314,252,Tanker
211888,2024-01-04 10:52:00,9.292793824540365,-78.68595348804017,8.188625655998715,304,Passenger
344555,2024-01-04 10:54:00,7.338349535020973,-79.62801910872034,13.422273441732564,217,Cargo
211888,2024-01-04 10:56:00,7.935406841867236,-79.56833515360074,12.601660990866394,99,Other
311009,2024-01-04 10:58:00,8.13027076192461,-77.59780438784207,9.636653792972453,22,Cargo
311009,2024-01-04 11:00:00,7.189739379311165,-78.08454234731686,19.10932221498597,339,Passenger
211888,2024-01-04 11:02:00,7.868685504655139,-79.22757268902717,10.812245055834053,282,Passenger
355123,2024-01-04 11:04:00,7.254701742131733,-79.15763700524073,10.67285846892068,80,Passenger
211888,2024-01-04 11:06:00,8.974435976883298,-80.15562205678339,8.376333260539159,141,Tanker
355123,2024-01-04 11:08:00,7.117070271777356,-77.96637521883505,0.018389038971236005,130,Tanker
211888,2024-01-04 11:10:00,7.042841425220528,-80.48803299998484,12.233571848367795,103,Passenger
311009,2024-01-04 11:12:00,8.83124670821546,-80.06655817476599,8.443282437494986,26,Other
311009,2024-01-04 11:14:00,8.95212079075431,-78.89780732917407,12.741561987532345,189,Passenger
211888,2024-01-04 11:16:00,8.239075031565676,-79.93471500619954,23.863340859991727,251,Cargo
371987,2024-01-04 11:18:00,7.794681472658972,-78.60165958887873,12.80681109225326,269,Passenger
355123,2024-01-04 11:20:00,50.0,-80.4890786479315,,219,Tanker
371987,2024-01-04 11:22:00,7.292569749567341,-80.20476375075997,15.968553227094873,171,Passenger
311009,2024-01-04 11:24:00,8.210575423494769,-78.20594956364646,17.364617499658447,24,Passenger
355123,2024-01-04 11:26:00,8.22772282989124,-78.77043555119215,12.813009873884432,188,Passenger
211888,2024-01-04 11:28:00,8.139901878008141,-80.44162552573783,12.748942515155992,202,Cargo
355123,2024-01-04 11:30:00,8.945656497120714,-79.88255737942592,9.798140653202767,51,Tanker
355123,2024-01-04 11:32:00,7.2494421505639615,-79.78310999949895,14.205907114171595,139,Other
344555,2024-01-04 11:34:00,8.675025059999694,-77.95281828418767,14.393472854945427,245,Passenger
355123,2024-01-04 11:36:00,8.003918307249974,-78.75238747995527,12.15591437647493,278,Cargo
311009,2024-01-04 11:38:00,7.6023747163111315,-78.87572572881771,7.204213165684001,119,Passenger
371987,2024-01-04 11:40:00,8.703985279696186,-80.23989988406976,12.76775851014235,227,Tanker
371987,2024-01-04 11:42:00,7.494194747155045,-78.52916581016171,15.094811774824615,256,Cargo
211888,2024-01-04 11:44:00,7.577292483956489,-80.03233284431575,8.163026655367998,192,Cargo
344555,2024-01-04 11:46:00,9.496364134367962,-78.93477592522636,13.035699254096178,125,Cargo
371987,2024-01-04 11:48:00,9.221671815241905,-78.72209376053291,15.018560501339216,132,Tanker
371987,2024-01-04 11:50:00,8.742847796016427,-77.97437162052663,13.293328351345815,184,Other
355123,2024-01-04 11:52:00,7.789406894675661,-78.08065880917061,19.235231561042887,149,Passenger
311009,2024-01-04 11:54:00,8.341795872779958,-79.92968316201976,9.18769798783003,257,Cargo
311009,2024-01-04 11:56:00,7.316539487952867,-77.75142477906202,7.848362137275094,235,Tanker
211888,2024-01-04 11:58:00,7.83487879787396,-80.49173640117642,8.316015348208913,276,Cargo
311009,2024-01-04 12:00:00,7.169926340473882,-79.50962313682535,9.703073441116079,326,Other
371987,2024-01-04 12:02:00,8.525795828564927,-80.30090060012198,9.201834409831108,58,Cargo
355123,2024-01-04 12:04:00,9.143739354256745,-78.33710518135108,15.238789410079189,264,Cargo
311009,2024-01-04 12:06:00,9.023878252742335,-78.99932526434644,4.36794810250761,119,Other
344555,2024-01-04 12:08:00,9.140203172618742,-79.97517070955938,9.142828262387969,72,Tanker
344555,2024-01-04 12:10:00,7.436499296450608,-80.24460753150531,15.810542209769292,250,Tanker
344555,2024-01-04 12:12:00,8.62521152862039,-79.8217473438174,11.244195846391062,114,Passenger
311009,2024-01-04 12:14:00,9.391855095478602,-77.73774565901095,7.006840480486431,99,Cargo
355123,2024-01-04 12:16:00,8.958127911429179,-78.46703578445137,10.024686959286472,72,Passenger
311009,2024-01-04 12:18:00,7.008475946994229,-79.77327795201765,17.167564821341827,137,Passenger
371987,2024-01-04 12:20:00,9.20576652888628,-77.81876614447499,11.250851420535177,112,Cargo
311009,2024-01-04 12:22:00,8.764449624988236,-80.09051598395956,13.22817146094425,73,Cargo
344555,2024-01-04 12:24:00,7.305155139800343,-78.43467420815958,11.199503738604545,235,Other
344555,2024-01-04 12:26:00,7.784556456775108,-79.22546362903189,18.41344018568325,272,Passenger
355123,2024-01-04 12:28:00,7.293787030829761,-79.69505157170602,10.732715216397448,229,Cargo
211888,2024-01-04 12:30:00,8.82452624449307,-79.71307769665455,9.725809032789424,259,Other
344555,2024-01-04 12:32:00,7.008809716025302,-78.99758996105456,14.862750493129028,63,Cargo
344555,2024-01-04 12:34:00,8.161305453519796,-77.70551983279324,14.356541144650901,143,Passenger
211888,2024-01-04 12:36:00,9.49952243361331,-78.27302734269315,11.330833183036665,304,Cargo
311009,2024-01-04 12:38:00,9.12782633333401,-78.51364371211156,12.774957594550676,99,Cargo
344555,2024-01-04 12:40:00,8.468054286294706,-77.87343736780458,14.763486950809165,154,Tanker
355123,2024-01-04 12:42:00,8.734835360094984,-78.78899231855208,9.756437673974085,5,Other
311009,2024-01-04 12:44:00,8.509096977280803,-79.92419264262661,15.203409357944647,103,Cargo
311009,2024-01-04 12:46:00,9.027114867146741,-77.56849959846625,12.351546778481744,8,Tanker
344555,2024-01-04 12:48:00,9.214962059142572,-78.89576798004029,13.151895782497185,313,Cargo
311009,2024-01-04 12:50:00,8.916480957431153,-79.55412111143525,9.71885864063014,251,Passenger
311009,2024-01-04 12:52:00,7.4549063238640025,-78.16548810314184,11.963803622304422,31,Passenger
355123,2024-01-04 12:54:00,7.931303497296652,-79.10801307806616,8.519002353900724,29,Tanker
311009,2024-01-04 12:56:00,8.961020530381848,-80.46261490575729,9.850436387477243,300,Cargo
344555,2024-01-04 12:58:00,9.057943950151628,-79.5401610244493,16.51054796582097,219,Tanker
344555,2024-01-04 13:00:00,8.572006835585452,-79.12841823226593,7.7633243997387815,149,Cargo
211888,2024-01-04 13:02:00,8.785363052599152,-79.3821387096952,9.647866048677173,286,Other
371987,2024-01-04 13:04:00,7.436246407326299,-78.84476463457474,8.626400291872113,208,Other
211888,2024-01-04 13:06:00,7.931664517953298,-79.94992095728838,13.527683113165345,127,Cargo
355123,2024-01-04 13:08:00,8.33659070377709,-78.78269231683197,17.635913076530276,16,Cargo
355123,2024-01-04 13:10:00,9.459271015048715,-77.54043012693887,11.04278976901101,124,Other
344555,2024-01-04 13:12:00,8.998038975589084,-78.23856392484113,4.024624459174592,53,Tanker
371987,2024-01-04 13:14:00,7.481549424515175,-78.4463521528894,14.795514938865693,78,Other
211888,2024-01-04 13:16:00,7.881016351110845,-79.89816982870445,11.564225252824887,302,Tanker
371987,2024-01-04 13:18:00,7.542245732074916,-78.75467817660225,13.826573736666347,159,Tanker
344555,2024-01-04 13:20:00,7.380647722792651,-78.04097453295991,14.754535519011739,155,Other
311009,2024-01-04 13:22:00,7.299950227424622,-79.77808467492903,9.567722621097344,331,Other
344555,2024-01-04 13:24:00,9.4142576022319,-80.23964537782288,7.4942635506349875,166,Passenger
344555,2024-01-04 13:26:00,9.266583915043288,-78.5147058891442,7.291446619506185,243,Tanker
371987,2024-01-04 13:28:00,8.20811066478725,-78.47923554676059,19.351424689696703,200,Other
355123,2024-01-04 13:30:00,8.371361584959995,-78.0868327391237,9.904197793550978,152,Other
311009,2024-01-04 13:32:00,9.09655687478053,-78.61130573680036,10.178858489350485,281,Cargo
311009,2024-01-04 13:34:00,8.62209589898564,-77.95579253214795,14.27295955267989,323,Tanker
355123,2024-01-04 13:36:00,8.831644792278327,-79.70170921617026,11.746888507259733,189,Passenger
371987,2024-01-04 13:38:00,8.97785467355365,-80.39415103270166,2.915490329463692,146,Other
371987,2024-01-04 13:40:00,8.207571893354618,-78.30162820146757,7.724882538445537,12,Passenger
355123,2024-01-04 13:42:00,9.436982227831177,-79.34218135610838,12.769620829755945,284,Passenger
211888,2024-01-04 13:44:00,8.570912428461101,-79.87111056610374,8.167494015082383,309,Tanker
371987,2024-01-04 13:46:00,8.583713129185371,-80.34508562637622,18.27609545567224,238,Passenger
355123,2024-01-04 13:48:00,7.352612841034116,-78.23387157577139,6.930032307477134,72,Other
211888,2024-01-04 13:50:00,9.469343030338978,-78.0210304323583,7.517679496139706,169,Passenger
344555,2024-01-04 13:52:00,7.176938837016804,-79.33293140251304,7.8083673596277565,231,Other
311009,2024-01-04 13:54:00,9.464090877123072,-77.8447208263253,14.017971172690272,198,Passenger
355123,2024-01-04 13:56:00,9.276413963069723,-79.25333020492204,7.114082950968728,198,Passenger
371987,2024-01-04 13:58:00,9.14105067921354,-77.64535591384956,18.201962111819103,20,Passenger
311009,2024-01-04 14:00:00,8.68399673564068,-77.55037347172052,17.037146740246424,264,Tanker
211888,2024-01-04 14:02:00,8.52214522318584,-78.04712079591998,15.620986345824774,172,Passenger
311009,2024-01-04 14:04:00,9.49155004378298,-79.73130148181005,5.350073876045694,303,Tanker
355123,2024-01-04 14:06:00,9.434993715526296,-79.4010261888863,13.035816137581588,340,Cargo
344555,2024-01-04 14:08:00,9.029582709087151,-78.9020348258018,3.3307632651536796,196,Tanker
211888,2024-01-04 14:10:00,7.217153689993641,-79.51395849724074,17.67645796119882,132,Tanker
211888,2024-01-04 14:12:00,7.930416531385619,-78.04321060952908,13.236871307708288,327,Passenger
211888,2024-01-04 14:14:00,9.164819524597966,-77.71735551875474,14.009883219463592,270,Passenger
311009,2024-01-04 14:16:00,8.756300812691956,-77.5426368642243,10.260543932469767,76,Other
344555,2024-01-04 14:18:00,7.305010508848194,-79.49110656212187,12.449658885098467,96,Other
355123,2024-01-04 14:20:00,7.8706213532258955,-79.68926778858169,12.11138791217134,171,Other
355123,2024-01-04 14:22:00,7.048563760443727,-80.01679635587627,12.82386926088602,31,Passenger
311009,2024-01-04 14:24:00,9.23200816885653,-80.35761240709441,14.31138724750545,35,Tanker
355123,2024-01-04 14:26:00,8.86751321405371,-79.96895565516502,5.913225410339394,176,Other
355123,2024-01-04 14:28:00,8.089652151590617,-79.646475142571,12.642985456382426,145,Other
344555,2024-01-04 14:30:00,8.90097025629974,-79.32681266272257,17.301304191766903,342,Tanker
311009,2024-01-04 14:32:00,9.333555484278472,-80.1708674212727,10.23205276654172,129,Other
311009,2024-01-04 14:34:00,7.699729231627171,-78.0392957001231,17.629165934059746,235,Passenger
211888,2024-01-04 14:36:00,7.714542102662083,-78.64288550407407,5.730824536930993,154,Cargo
355123,2024-01-04 14:38:00,8.206628703637993,-78.81209655320913,19.253945794680185,177,Cargo
371987,2024-01-04 14:40:00,8.767249068646374,-78.8641731801965,,341,Other
344555,2024-01-04 14:42:00,9.48259358834182,-79.630123567852,12.423891807767612,68,Cargo
344555,2024-01-04 14:44:00,7.407328638509053,-77.6873712694491,13.168477514712604,144,Cargo
371987,2024-01-04 14:46:00,7.855338912274468,-79.80479714614467,12.240653002113554,42,Passenger
211888,2024-01-04 14:48:00,7.908599944127337,-78.49396739070457,8.998027826116257,145,Passenger
371987,2024-01-04 14:50:00,8.814559931946542,-79.74067798489605,16.41769998944317,254,Tanker
371987,2024-01-04 14:52:00,9.216494489872687,-77.53114096602516,8.537715159561618,193,Other
211888,2024-01-04 14:54:00,7.459487846092506,-77.76500977621004,22.4047422944366,286,Cargo
371987,2024-01-04 14:56:00,8.784125893306072,-79.70633032127684,8.008378514393973,62,Tanker
211888,2024-01-04 14:58:00,9.274055039398974,-77.53758871877258,16.14101017244114,283,Other
355123,2024-01-04 15:00:00,7.3032391725017085,-78.62212179249387,6.311708741338983,194,Passenger
211888,2024-01-04 15:02:00,8.587649950158276,-78.31433805583953,9.114562995376161,96,Tanker
311009,2024-01-04 15:04:00,7.505960160501987,-79.65125213034717,-0.5369726060749489,27,Tanker
311009,2024-01-04 15:06:00,8.102852296903029,-79.85209331062882,17.02289244736161,247,Other
371987,2024-01-04 15:08:00,7.317021843141338,-77.92579284484263,14.360319084532128,142,Other
311009,2024-01-04 15:10:00,8.709047981703254,-79.67442523305517,3.535736005547218,260,Cargo
211888,2024-01-04 15:12:00,8.003438449774924,-77.74741183964461,7.055127805505284,296,Cargo
355123,2024-01-04 15:14:00,8.418131734649508,-79.40006320243539,4.063451371888774,109,Other
211888,2024-01-04 15:16:00,8.308855811027906,-80.47255788707326,10.688409958785238,218,Cargo
344555,2024-01-04 15:18:00,8.73496200708782,-78.72351096183685,10.55011143538248,75,Other
371987,2024-01-04 15:20:00,9.238945849601297,-79.4391207665787,16.19811158365995,201,Cargo
355123,2024-01-04 15:22:00,7.699373345967973,-77.57207922391248,11.46467036889951,200,Tanker
371987,2024-01-04 15:24:00,8.4879170345839,-79.33984954685636,18.90366997262851,255,Passenger
344555,2024-01-04 15:26:00,8.43441594681297,-79.55659475544329,6.899765455810179,321,Cargo
311009,2024-01-04 15:28:00,7.787863297927304,-78.80081600999985,10.643811995299716,328,Passenger
344555,2024-01-04 15:30:00,8.248965386815685,-78.31033694668571,9.567754282367986,119,Tanker
311009,2024-01-04 15:32:00,7.101132934106242,-77.60045022759934,9.678255696162678,178,Tanker
371987,2024-01-04 15:34:00,8.067332679461868,-80.29115555985948,15.127644802728915,126,Other
371987,2024-01-04 15:36:00,7.676317215301454,-79.24147414121383,14.510885488833148,143,Cargo
371987,2024-01-04 15:38:00,9.15993912524111,-78.50896721599688,6.099835460753695,192,Other
211888,2024-01-04 15:40:00,7.894479220348343,-80.48509330947914,11.516161528882327,241,Tanker
355123,2024-01-04 15:42:00,7.480524316765248,-79.03290142866054,12.681351519370228,56,Other
211888,2024-01-04 15:44:00,8.324178063591381,-78.08040490074505,17.496786520945093,166,Passenger
344555,2024-01-04 15:46:00,9.027411119024043,-80.34738505158451,18.628655494756025,64,Cargo
355123,2024-01-04 15:48:00,7.88511439716938,-79.47835936214987,13.727415921460247,46,Other
371987,2024-01-04 15:50:00,9.117076027089334,-79.29724504034291,12.616789462824512,295,Passenger
371987,2024-01-04 15:52:00,7.815323893989924,-78.35114565746696,13.85714473021782,303,Cargo
371987,2024-01-04 15:54:00,8.838995082664413,-79.61284309025501,7.980068784597385,235,Cargo
311009,2024-01-04 15:56:00,7.288127943750148,-79.761196713412,9.76371553291589,294,Tanker
344555,2024-01-04 15:58:00,7.155501379113042,-80.15348835385831,8.175050374094322,100,Other
211888,2024-01-04 16:00:00,8.843939764307278,-77.51236141194943,16.4853963724,160,Tanker
344555,2024-01-04 16:02:00,7.92099553493097,-79.08500143326359,10.528385268781394,119,Passenger
311009,2024-01-04 16:04:00,7.982488185381404,-80.35536472386539,11.012309838973033,153,Cargo
311009,2024-01-04 16:06:00,8.435381617652116,-80.2704011622594,12.731860592768484,42,Passenger
344555,2024-01-04 16:08:00,9.467175399724438,-80.11613760804605,13.897501166538115,43,Cargo
311009,2024-01-04 16:10:00,7.4287745044363405,-79.86476669640923,19.39086951035419,77,Tanker
355123,2024-01-04 16:12:00,7.749635196406277,-78.27872424382657,12.40010709588435,331,Other
371987,2024-01-04 16:14:00,8.62175912911671,-78.82393537200906,11.53075429174048,107,Tanker
211888,2024-01-04 16:16:00,8.752408264093363,-78.17002174502848,16.85713672608789,6,Cargo
311009,2024-01-04 16:18:00,8.765363147580741,-80.44054532692431,11.75112830367698,340,Passenger
211888,2024-01-04 16:20:00,8.488513170332313,-79.70465206681064,8.14296584401503,57,Tanker
371987,2024-01-04 16:22:00,8.47070966096612,-79.28342312149275,3.239647061335994,346,Cargo
344555,2024-01-04 16:24:00,7.370267373896356,-79.2129588019569,13.475480604649395,9,Cargo
371987,2024-01-04 16:26:00,9.086563432326953,-80.33931964825496,11.450313658732616,227,Cargo
211888,2024-01-04 16:28:00,7.02223952804533,-78.96543903331035,18.45633693812574,169,Cargo
355123,2024-01-04 16:30:00,8.043943151707927,-79.6401293757295,11.112908984139304,33,Passenger
344555,2024-01-04 16:32:00,7.538523129464826,-79.92558073854497,7.845955688537224,209,Cargo
311009,2024-01-04 16:34:00,7.260849782413624,-78.48651538164931,15.072003748921228,153,Passenger
355123,2024-01-04 16:36:00,7.79872701228684,-80.24845140791504,12.367235453240635,315,Passenger
371987,2024-01-04 16:38:00,8.6429682321345,-77.89897717487055,15.402459628872014,129,Other
211888,2024-01-04 16:40:00,8.242707275786291,-77.80052396821894,12.893962542593007,200,Passenger
211888,2024-01-04 16:42:00,9.183814654684543,-79.52339058440946,12.957522218232542,44,Other
211888,2024-01-04 16:44:00,8.49921363644697,-77.53930109121836,12.626086256755388,4,Passenger
371987,2024-01-04 16:46:00,7.632835090037949,-79.2962000571641,9.693043147134702,25,Tanker
344555,2024-01-04 16:48:00,8.288052363227322,-77.61305407719085,12.326045818480093,232,Passenger
311009,2024-01-04 16:50:00,7.568464509488433,-77.53936468303269,12.231789858697939,334,Passenger
355123,2024-01-04 16:52:00,7.44664118779953,-78.01926934565202,18.643134989970182,281,Other
371987,2024-01-04 16:54:00,9.3875513135534,-80.12550780636195,12.166816768522411,91,Passenger
211888,2024-01-04 16:56:00,8.170082080868992,-78.74674216554756,10.870860236207106,214,Cargo
311009,2024-01-04 16:58:00,8.628020226840126,-78.30423962423156,16.316279788590172,84,Other
211888,2024-01-04 17:00:00,9.183580692973974,-80.26760644857444,8.44633333653604,21,Tanker
371987,2024-01-04 17:02:00,7.805444130094522,-77.81907437070687,14.116173024458247,265,Other
211888,2024-01-04 17:04:00,8.972563100279517,-77.94458613356815,7.39583732272611,41,Passenger
371987,2024-01-04 17:06:00,8.972067336005487,-77.69843074451573,4.824872104249899,158,Passenger
211888,2024-01-04 17:08:00,9.060029755778386,-78.95711172755024,16.537982064220984,158,Tanker
371987,2024-01-04 17:10:00,7.47366136067606,-79.52708611863899,10.585309009104826,354,Passenger
211888,2024-01-04 17:12:00,9.407100585615044,-78.98096549720381,3.384471692141368,249,Cargo
311009,2024-01-04 17:14:00,7.686953236467057,-78.3119342976073,8.771572087311618,330,Cargo
311009,2024-01-04 17:16:00,8.942036934264092,-79.25138445619935,11.264625896338725,336,Other
211888,2024-01-04 17:18:00,7.40576474905083,-79.44471168345359,21.466426211772394,224,Passenger
211888,2024-01-04 17:20:00,9.310567646409034,-80.26883283685048,2.413738838543816,213,Cargo
371987,2024-01-04 17:22:00,8.069613244272636,-79.15829052203767,15.445712253470981,239,Tanker
371987,2024-01-04 17:24:00,8.671633629724612,-79.32133066144203,9.875069134328498,287,Other
371987,2024-01-04 17:26:00,9.125479553171804,-78.51012357934434,11.819180709517687,66,Tanker
344555,2024-01-04 17:28:00,7.7059662903095365,-79.18376504027353,9.038234684082541,357,Passenger
211888,2024-01-04 17:30:00,7.972490031282587,-80.48788374413431,16.00535978010713,190,Cargo
211888,2024-01-04 17:32:00,7.7834730190981976,-79.04693856255821,13.011569352644008,278,Other
211888,2024-01-04 17:34:00,7.70717628508388,-78.17885568413625,8.424317158665401,49,Cargo
211888,2024-01-04 17:36:00,8.27575362449126,-77.66408601278809,15.603234053578628,320,Passenger
371987,2024-01-04 17:38:00,8.366862484270778,-79.92113261780537,17.727233483830346,196,Tanker
371987,2024-01-04 17:40:00,7.1920568879750535,-79.23239229954144,16.58534088948362,171,Passenger
344555,2024-01-04 17:42:00,8.683232151100864,-77.95761765076128,21.6408746408434,185,Passenger
